Prompt,input_text,output_text,Label,has_rule_context,is_connected
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
375 SU01 04 has Response by User with 375. Does 375 SU01 04 have chosen Answer Code with 112 M006 01?

###Response:
375 SU01 04 has Response by User with 375. The answer is no.",375 SU01 04 has Response by User with 375. Does 375 SU01 04 have chosen Answer Code with 112 M006 01?,375 SU01 04 has Response by User with 375. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
485 UM16 has Response by User with 485. 485 has type with User. Does 485 UM16 have hasVisitId with 121 M010 01?

###Response:
485 UM16 has Response by User with 485. 485 has type with User. The answer is no.",485 UM16 has Response by User with 485. 485 has type with User. Does 485 UM16 have hasVisitId with 121 M010 01?,485 UM16 has Response by User with 485. 485 has type with User. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
404 UM16 has hasVisitId with string. Does 404 UM16 have type with 256 M004 01?

###Response:
404 UM16 has hasVisitId with string. The answer is no.",404 UM16 has hasVisitId with string. Does 404 UM16 have type with 256 M004 01?,404 UM16 has hasVisitId with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
447 UM16 has hasQuestion with UM16. UM16 has Question Description with string. Does 447 UM16 have type with 120?

###Response:
447 UM16 has hasQuestion with UM16. UM16 has Question Description with string. The answer is no.",447 UM16 has hasQuestion with UM16. UM16 has Question Description with string. Does 447 UM16 have type with 120?,447 UM16 has hasQuestion with UM16. UM16 has Question Description with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
187 M004 01 has chosen Answer Code with string. Does 187 M004 01 have ResponseOnPlatform with 192 M010 01?

###Response:
187 M004 01 has chosen Answer Code with string. The answer is no.",187 M004 01 has chosen Answer Code with string. Does 187 M004 01 have ResponseOnPlatform with 192 M010 01?,187 M004 01 has chosen Answer Code with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
52 M004 01 has chosen Answer Code with string. Does 52 M004 01 have type with 20011006?

###Response:
52 M004 01 has chosen Answer Code with string. The answer is no.",52 M004 01 has chosen Answer Code with string. Does 52 M004 01 have type with 20011006?,52 M004 01 has chosen Answer Code with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
448 UM23 has hasQuestion with UM23. UM23 has hasQuestion Category with Agreement. Does 448 UM23 have type with 450 UM26 01?

###Response:
448 UM23 has hasQuestion with UM23. UM23 has hasQuestion Category with Agreement. The answer is no.",448 UM23 has hasQuestion with UM23. UM23 has hasQuestion Category with Agreement. Does 448 UM23 have type with 450 UM26 01?,448 UM23 has hasQuestion with UM23. UM23 has hasQuestion Category with Agreement. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
320 SU01 01 has Response by User with 320. 320 has label with string. Does 320 SU01 01 have hasVisitId with 457 UM11?

###Response:
320 SU01 01 has Response by User with 320. 320 has label with string. The answer is no.",320 SU01 01 has Response by User with 320. 320 has label with string. Does 320 SU01 01 have hasVisitId with 457 UM11?,320 SU01 01 has Response by User with 320. 320 has label with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
20010103 has hasAnswer Category with neutral. Does 20010103 have hasAnswerScale Type with 345 SU01 05?

###Response:
20010103 has hasAnswer Category with neutral. The answer is no.",20010103 has hasAnswer Category with neutral. Does 20010103 have hasAnswerScale Type with 345 SU01 05?,20010103 has hasAnswer Category with neutral. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
314 SU01 09 has Response by User with 314. 314 has type with User. User has type with Class. Does 314 SU01 09 have type with 405 UM03?

###Response:
314 SU01 09 has Response by User with 314. 314 has type with User. User has type with Class. The answer is no.",314 SU01 09 has Response by User with 314. 314 has type with User. User has type with Class. Does 314 SU01 09 have type with 405 UM03?,314 SU01 09 has Response by User with 314. 314 has type with User. User has type with Class. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
365 SU01 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 365 SU01 01 have Response by User with 270 M008 01?

###Response:
365 SU01 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is no.",365 SU01 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 365 SU01 01 have Response by User with 270 M008 01?,365 SU01 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
171 M005 has chosen Answer Code with string. Does 171 M005 have chosen Answer Code with 10100101?

###Response:
171 M005 has chosen Answer Code with string. The answer is no.",171 M005 has chosen Answer Code with string. Does 171 M005 have chosen Answer Code with 10100101?,171 M005 has chosen Answer Code with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
349 SU01 08 has ResponseOnPlatform with 1. 1 has label with string. Does 349 SU01 08 have type with 100 M006 01?

###Response:
349 SU01 08 has ResponseOnPlatform with 1. 1 has label with string. The answer is no.",349 SU01 08 has ResponseOnPlatform with 1. 1 has label with string. Does 349 SU01 08 have type with 100 M006 01?,349 SU01 08 has ResponseOnPlatform with 1. 1 has label with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
462 UM13 has hasQuestion with UM13. UM13 has Question Description with string. Does 462 UM13 have ResponseOnPlatform with 99 M002 01?

###Response:
462 UM13 has hasQuestion with UM13. UM13 has Question Description with string. The answer is no.",462 UM13 has hasQuestion with UM13. UM13 has Question Description with string. Does 462 UM13 have ResponseOnPlatform with 99 M002 01?,462 UM13 has hasQuestion with UM13. UM13 has Question Description with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
407 UM03 has ResponseOnPlatform with 1. 1 has label with string. Does 407 UM03 have chosen Answer Code with 96 M002 01?

###Response:
407 UM03 has ResponseOnPlatform with 1. 1 has label with string. The answer is no.",407 UM03 has ResponseOnPlatform with 1. 1 has label with string. Does 407 UM03 have chosen Answer Code with 96 M002 01?,407 UM03 has ResponseOnPlatform with 1. 1 has label with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
238 M003 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 238 M003 01 have hasQuestion with 457 UM17?

###Response:
238 M003 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is no.",238 M003 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 238 M003 01 have hasQuestion with 457 UM17?,238 M003 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
10020110 has ResponseLabel with ""sehr. Does 10020110 have ResponseLabel with 449 UM03?

###Response:
10020110 has ResponseLabel with ""sehr. The answer is no.","10020110 has ResponseLabel with ""sehr. Does 10020110 have ResponseLabel with 449 UM03?","10020110 has ResponseLabel with ""sehr. The answer is no.",0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
4 M003 01 has hasVisitId with string. Does 4 M003 01 have ResponseOnPlatform with 153?

###Response:
4 M003 01 has hasVisitId with string. The answer is no.",4 M003 01 has hasVisitId with string. Does 4 M003 01 have ResponseOnPlatform with 153?,4 M003 01 has hasVisitId with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
249 M008 01 has chosen Answer Code with ""Insgesammt. Does 249 M008 01 have ResponseOnPlatform with 223 M002 01?

###Response:
249 M008 01 has chosen Answer Code with ""Insgesammt. The answer is no.","249 M008 01 has chosen Answer Code with ""Insgesammt. Does 249 M008 01 have ResponseOnPlatform with 223 M002 01?","249 M008 01 has chosen Answer Code with ""Insgesammt. The answer is no.",0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
477 UM14 has hasQuestion with UM14. UM14 has belongsTo with uMARS. uMARS has type with Class. Does 477 UM14 have Response by User with 174 M006 01?

###Response:
477 UM14 has hasQuestion with UM14. UM14 has belongsTo with uMARS. uMARS has type with Class. The answer is no.",477 UM14 has hasQuestion with UM14. UM14 has belongsTo with uMARS. uMARS has type with Class. Does 477 UM14 have Response by User with 174 M006 01?,477 UM14 has hasQuestion with UM14. UM14 has belongsTo with uMARS. uMARS has type with Class. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
324 SU01 05 has hasQuestion with SU01 05. SU01 05 has hasQuestion Category with Agreement. Does 324 SU01 05 have ResponseOnPlatform with 424 UM24?

###Response:
324 SU01 05 has hasQuestion with SU01 05. SU01 05 has hasQuestion Category with Agreement. The answer is no.",324 SU01 05 has hasQuestion with SU01 05. SU01 05 has hasQuestion Category with Agreement. Does 324 SU01 05 have ResponseOnPlatform with 424 UM24?,324 SU01 05 has hasQuestion with SU01 05. SU01 05 has hasQuestion Category with Agreement. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
139 M007 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 139 M007 01 have chosen Answer Code with 8 M002 01?

###Response:
139 M007 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is no.",139 M007 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 139 M007 01 have chosen Answer Code with 8 M002 01?,139 M007 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
4 M002 01 has chosen Answer Code with string. Does 4 M002 01 have ResponseOnPlatform with 483 UM21?

###Response:
4 M002 01 has chosen Answer Code with string. The answer is no.",4 M002 01 has chosen Answer Code with string. Does 4 M002 01 have ResponseOnPlatform with 483 UM21?,4 M002 01 has chosen Answer Code with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
363 SU01 05 has ResponseOnPlatform with 1. 1 has label with string. Does 363 SU01 05 have type with 481 UM24?

###Response:
363 SU01 05 has ResponseOnPlatform with 1. 1 has label with string. The answer is no.",363 SU01 05 has ResponseOnPlatform with 1. 1 has label with string. Does 363 SU01 05 have type with 481 UM24?,363 SU01 05 has ResponseOnPlatform with 1. 1 has label with string. The answer is no.,0,False,False
